평점,작성자,작성일,구매옵션,리뷰내용,이미지URL
"5","kn****","2025-03-11","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","부모님댁에 깔아드렸어요
강아지 미끄러지지말라고
맘에 드신다네요","https://phinf.pstatic.net/checkout.phinf/20250311_110/174170213200204sCe_JPEG/1000023175.jpg?type=f300_300"
"5","koko****","2025-03-11","폭/길이: 110cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","댕댕이들  미끄럼방지 좋아요.","https://phinf.pstatic.net/checkout.phinf/20250311_41/17416582713995hOIT_JPEG/20250206_164250.jpg?type=f300_300"
"5","imag****","2025-03-10","폭/길이: 110cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","원래 해놓은 매트가 좀 모자라서 울 강쥐가 한번씩 다리를 삐는 것 같아서 모자란 곳 채우려고 더 샀습니다.
그래도 좀 미진한 느낌은 있지만 훨씬 마음이 놓이네요.
최곱니다.
강추합니다 ♡♡♡","https://phinf.pstatic.net/checkout.phinf/20250310_272/1741604144078hxKSz_JPEG/1000011748.jpg?type=f300_300"
"5","jang******","2025-03-10","폭/길이: 110cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","사이즈 못정해서 문의드렸는데
응대 겁나게 빠르시고 배송도 바로 해주시고!!
너무 완벽합니다 ^^
오줌도 잘 닦이고 푹신푹신해요.
꼬물이들 날라다닙니다 ^^","https://phinf.pstatic.net/checkout.phinf/20250310_287/1741599233552o4rUX_JPEG/1000077140.jpg?type=f300_300"
"5","qqq2***","2025-03-09","폭/길이: 110cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","잘 쓰고 있어요. 네넵","https://phinf.pstatic.net/checkout.phinf/20250309_32/1741506625533VfOiy_JPEG/20220303_165542.jpg?type=f300_300"
"4","ydc1****","2025-03-09","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","생각보다 좀 작은 느낌인데 디자인이 마음에 들어요","https://phinf.pstatic.net/checkout.phinf/20250309_237/1741490925021E9By1_JPEG/1000043072.jpg?type=f300_300"
"5","cjsd***","2025-03-09","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","강아지들이 편한지 잘 뛰어 놀아요 발톱 소리가 안 맞춰줘","https://phinf.pstatic.net/checkout.phinf/20250309_269/1741483094720ShTse_JPEG/1741483090142.jpg?type=f300_300"
"5","cjsd***","2025-03-09","폭/길이: 110cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","강아지들이 노령견이라 깔았어요 발톱 소리가 달라서 좋네요","https://phinf.pstatic.net/checkout.phinf/20250309_171/1741483061305quP10_JPEG/1741483055257.jpg?type=f300_300"
"5","cjsd***","2025-03-09","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","노령견들이라 관절에 물이 갈까봐 깔았습니다 잘 다녀요","https://phinf.pstatic.net/checkout.phinf/20250309_80/1741483028220WOK4Q_JPEG/1741483016004.jpg?type=f300_300"
"5","alsw*****","2025-03-07","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","오래 쓰던 거라 재주문 했는데 색이 다 달라요 😅.. 쓰던 건 때 타고 오래돼서 그렇다쳐도 주문한 두개도 색이 달라서 조금 아쉽긴 한데 신경 쓰일 정도는 아니에요! 글구 일단 배송이 엄청 빠르고 이쁘고 튼튼해서 만족해요!","이미지 없음"
"5","jjh9***","2025-03-07","폭/길이: 110cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","좋아요~~~~~~~~~~~~~~~~~~~~~~~~~~~","이미지 없음"
"3","hyka****","2025-03-07","폭/길이: 110cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","생각보다 미끄러운 재질이예요","이미지 없음"
"5","love*****","2025-03-05","폭/길이: 110cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","예전에 거실 했었는데 만족스러워서 이번에 집 이사하면서 방에도 했어요 :) 슬개골 예방차원으로 했는데 뛰어다녀도 안미끄러지니까 마음이 편안해요!","https://phinf.pstatic.net/checkout.phinf/20250305_192/174116838294858Wxy_JPEG/1000011349.jpg?type=f300_300"
"5","zhff******","2025-03-05","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","잘산거같아요 만족해요","https://phinf.pstatic.net/checkout.phinf/20250305_255/17411484547122DgBO_JPEG/17411484253814532300978300995404.jpg?type=f300_300"
"5","zhff******","2025-03-05","폭/길이: 110cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","냄새는 쓰다보면 빠질거같고 그렇게 강하지도 않네요 만족스럽습니다","https://phinf.pstatic.net/checkout.phinf/20250305_153/17411483897920u1fa_JPEG/17411483538499116304854052255271.jpg?type=f300_300"
"5","rj****","2025-03-04","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","애기들이 좋아합니다","이미지 없음"
"5","hana******","2025-03-03","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","디자인도 너무 귀엽고 예뻐서 집이화사해보여요 ㅎㅎ 두툼해서 쿠션감이 아주좋아용!!","https://phinf.pstatic.net/checkout.phinf/20250303_22/1740938817015Desf2_JPEG/image.jpg?type=f300_300"
"5","dngj***","2025-03-01","폭/길이: 110cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","배송빠루고 좋네요 푹신푹신하고","https://phinf.pstatic.net/checkout.phinf/20250301_294/1740822456055xMfCP_JPEG/IMG_6373.jpeg?type=f300_300"
"5","mmmw****","2025-03-01","폭/길이: 110cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","미끄러지지 않고 잘 뛰어요ㅎㅎ 좋아요","https://phinf.pstatic.net/checkout.phinf/20250301_46/1740812445279fRUYX_JPEG/5C015A01-977D-4195-828D-87831F80CEF4.jpeg?type=f300_300"
"5","sunn*****","2025-03-01","폭/길이: 110cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","편하게 뛰어다닐수 잇어 좋아요 매트깔고 가끔 실수하는것 빼고는 만족합니다ㅎ","이미지 없음"
"5","qqq2***","2025-02-28","폭/길이: 110cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","매트 사진이 안 올라가서 이걸로 대체.","https://phinf.pstatic.net/checkout.phinf/20250228_208/1740732359439Eqs4S_JPEG/20250228_174421.jpg?type=f300_300"
"5","qqq2***","2025-02-28","폭/길이: 110cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","넵 그럭저럭 잘 쓰는 중
 근데 매트사진은 안 올라가는데 다른 사진 올라가는 것 실화?","https://phinf.pstatic.net/checkout.phinf/20250228_36/1740732315756xstcb_JPEG/20250228_174421.jpg?type=f300_300"
"5","xume********","2025-02-27","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","잘받앗습니다. 많이파세요","이미지 없음"
"5","skya******","2025-02-26","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","들뜸없고 좋네요~ 다음에도 필요하면 구매하겠습니다!","https://phinf.pstatic.net/checkout.phinf/20250226_247/1740554089833AcCOW_JPEG/IMG_9196.jpeg?type=f300_300"
"5","gwon****","2025-02-24","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","잘받앗습니다. 많이파세요.","이미지 없음"
"5","mmmw****","2025-02-24","폭/길이: 135cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","고민하다가 샀는데 만족해요^^
비슷한제품들이랑 가격은 비슷하다고 생각들어요
복도쪽에 까려고 또 주문했어요!","https://phinf.pstatic.net/checkout.phinf/20250224_217/17403335232855etIO_JPEG/IMG_8689.jpeg?type=f300_300"
"5","jy96****","2025-02-23","폭/길이: 110cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","잘 안미끄러지고 그냥 깔아두기에도 좋은거 같아요 배송도 빨라요","https://phinf.pstatic.net/checkout.phinf/20250223_56/1740278838427mnqPA_JPEG/IMG_3450.jpeg?type=f300_300"
"5","loll******","2025-02-18","폭/길이: 135cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","방에 이미 매트가 깔려있는데 남은 공간에 강아지가 계속 미끄러져서 그 부분만 깔려고 구매했습니다 도톰하고 좋네요 살짝 더 무거웠으면 밀리지 않을거 같아요","https://phinf.pstatic.net/checkout.phinf/20250218_260/1739879061534XYPtc_JPEG/1000023689.jpg?type=f300_300"
"5","mire****","2025-02-18","폭/길이: 110cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","배송 빠르고 받자마자 깔았는데 깔끔하고 냄새도 없어요","https://phinf.pstatic.net/checkout.phinf/20250218_78/1739859844874dEBUS_JPEG/1000002084.jpg?type=f300_300"
"5","desi********","2025-02-17","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","미끄럼방지 매트 잘받았습니다 1M씩 2개 재단요청해서 이어붙여 사용할 수 있고 아닐땐 하나만 써도 되서 쓰임새가 좋아요 굿굿","https://phinf.pstatic.net/checkout.phinf/20250217_193/1739782617890TN2p2_JPEG/1000012474.jpg?type=f300_300"
"5","gomy****","2025-02-16","폭/길이: 110cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","두께도 두껍고 좋습니다","https://phinf.pstatic.net/checkout.phinf/20250216_86/1739716516332PFDMh_JPEG/IMG_7170.jpeg?type=f300_300"
"5","jewe*****","2025-02-15","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","색이 조금 누리끼리해오","https://phinf.pstatic.net/checkout.phinf/20250215_150/17396192784778a4yE_JPEG/image.jpg?type=f300_300"
"5","jewe*****","2025-02-15","폭/길이: 110cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","조금 누리끼리한 거 같지만 만족해요","https://phinf.pstatic.net/checkout.phinf/20250215_212/1739619227429Gbr9f_JPEG/image.jpg?type=f300_300"
"5","kmc2***","2025-02-15","폭/길이: 110cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","좋아요.미끄럼 방지 좋습니다.","https://phinf.pstatic.net/checkout.phinf/20250215_234/1739615700178tjy2Q_JPEG/1000045843.jpg?type=f300_300"
"5","lemo******","2025-02-15","폭/길이: 110cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","재구매해서  동생에게  보냈습니다 좋아요 써보면 후회안하실꺼예요","이미지 없음"
"3","kimx*******","2025-02-14","폭/길이: 110cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","쓸만합니다 대충..","https://phinf.pstatic.net/checkout.phinf/20250214_137/1739514385675PBdV0_JPEG/image.jpg?type=f300_300"
"2","kimx*******","2025-02-14","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","그냥 쓸만합니다..","https://phinf.pstatic.net/checkout.phinf/20250214_284/1739514351276KPYzm_JPEG/IMG_7865.jpeg?type=f300_300"
"5","qhsh****","2025-02-14","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/15mm(리뉴얼)","밑에집에 시끄러울까봐 매트 구매했는데
튼튼하니 너무 좋습니다!","https://phinf.pstatic.net/checkout.phinf/20250214_288/1739502626593VWKGS_JPEG/IMG_7290.jpeg?type=f300_300"
"5","qhsh****","2025-02-14","폭/길이: 110cm폭/1M / 색상/두께: 심플크림/15mm(리뉴얼)","강아지가 바로 올라가서 쉬고 푹신한지 내려오질 않네요 좋습니다","https://phinf.pstatic.net/checkout.phinf/20250214_90/1739502474112Mz68D_JPEG/IMG_7293.jpeg?type=f300_300"
"5","dmsd******","2025-02-13","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","좋아요 두번째 구매입니다","이미지 없음"
"5","wowc******","2025-02-12","폭/길이: 110cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","잘사용하고있어요.추천합니다","https://phinf.pstatic.net/checkout.phinf/20250212_76/1739367522634tz88b_JPEG/1739367494967.jpg?type=f300_300"
"5","euns****","2025-02-12","폭/길이: 135cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","7년째 쓰고있어요 ㅎ 추가해야할 공간이 있어서 다시 찾아봤는데 여전히 판매하셔서 반가웠네요ㅎㅎ
7년간 약간 때는 탔지만 튼튼하게 아주 잘 사용하고 있습니다. 새로 산것도 잘 쓸께요~~
많이 파세요!!^^","https://phinf.pstatic.net/checkout.phinf/20250212_33/1739288105909KNQwr_JPEG/20250131_203018.jpg?type=f300_300"
"5","qkjh****","2025-02-10","폭/길이: 110cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","저는 총 5m 주문했고
3미터 , 2m 로 재단해 달라고 했어요
사이즈도 잘 맞고 좋아요 
잘 사용하겠습니다 !!","이미지 없음"
"5","jiin****","2025-02-10","폭/길이: 135cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","새로 바꾸는 매트도 에코폼펫 매트로 선택했어요 사이즈도 알맞게 배송되어 어려움없이 깔았습니다! 만족햐요","https://phinf.pstatic.net/checkout.phinf/20250210_103/17391904625313zhdf_JPEG/IMG_6167.jpeg?type=f300_300"
"5","gpwj*****","2025-02-10","폭/길이: 110cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","도톰하니 좋으네요.
큰 사이즈도 빨리 왔으면 좋겠어요.
강추!","이미지 없음"
"5","nabi*******","2025-02-10","폭/길이: 110cm폭/1M / 색상/두께: 베이지테라조/15mm(리뉴얼)","내구성 폭신함 다 좋아요","https://phinf.pstatic.net/checkout.phinf/20250210_171/1739143554079HV794_JPEG/IMG_2704.jpeg?type=f300_300"
"5","nabi*******","2025-02-10","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/15mm(리뉴얼)","내구성, 탄력감 좋아요","https://phinf.pstatic.net/checkout.phinf/20250210_88/1739143500088ltuw8_JPEG/IMG_2704.jpeg?type=f300_300"
"5","kang********","2025-02-09","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","우리 메시 콩콩 펄쩍 ! 뛰고 엄청좋아해요^^
울메시도 좋은것 새것  알아요 ㅎ  맘에 듭니다","이미지 없음"
"5","love********","2025-02-08","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/15mm(리뉴얼)","배송빠르게왓어요 좋네요","https://phinf.pstatic.net/checkout.phinf/20250208_258/17390145836096vIgi_JPEG/IMG_7551.jpeg?type=f300_300"
"5","sogo*****","2025-02-08","폭/길이: 110cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","컬러며  두께며 너무  좋습니다  우리 강아지도  거부감 없이 너무너무 좋아라 하네요 퀄리티가 좋아서  놀랐습니다","https://phinf.pstatic.net/checkout.phinf/20250208_186/17390121028497qX1b_JPEG/IMG_6349.jpeg?type=f300_300"
"5","koko****","2025-02-08","폭/길이: 110cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","좋아요 댕댕이들 다리 건강을 위해 필수 필수 필수","https://phinf.pstatic.net/checkout.phinf/20250208_225/1738981333945z1CLG_JPEG/1000007582.jpg?type=f300_300"
"5","kimj*****","2025-02-07","폭/길이: 110cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","잘 애용 하고 있습니다 감사합니다","이미지 없음"
"5","cjsd***","2025-02-06","폭/길이: 110cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","강아지들 위해서 샀습니다  거실에서 자꾸 미끄러지는것같아 구매했어요","https://phinf.pstatic.net/checkout.phinf/20250206_216/1738849563394bpLlq_JPEG/20250206_200921.jpg?type=f300_300"
"5","cjsd***","2025-02-06","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","강아지들 위해서 샀습니다  거실에서 자꾸 미끄러지는것같아 구매했어요","https://phinf.pstatic.net/checkout.phinf/20250206_97/1738849534933qWWqm_JPEG/1738849523230.jpg?type=f300_300"
"5","cjsd***","2025-02-06","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","처음에 135×5미터짜리 샀는데 많이 부족해서 추가 구매했습니다 비용이 부담은 되는데 강아지들 위해서 구매했어요","https://phinf.pstatic.net/checkout.phinf/20250206_59/1738849401310SVePV_JPEG/20250206_200921.jpg?type=f300_300"
"4","gela***","2025-02-06","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","두께도 길이도 적당해서 마음에 듭니다.
다만 시간 차이를 두고 1년 뒤 같은 업체에서 같은 3m로 주문을 했는데 길이 차가 나서 조금 아쉽습니다.","https://phinf.pstatic.net/checkout.phinf/20250206_117/1738845019343DIrlr_JPEG/image.jpg?type=f300_300"
"5","ssin***","2025-02-06","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","넘 만족합니다.
번창하세요","이미지 없음"
"1","qqq2***","2025-02-05","폭/길이: 110cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","낫베드. 나쁘지 않아요","https://phinf.pstatic.net/checkout.phinf/20250205_10/1738735168002MvK9k_JPEG/20250118_174126.jpg?type=f300_300"
"5","park***","2025-02-04","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","안미끄러지고 잘 뛰어다녀요","이미지 없음"
"3","hj****","2025-02-04","폭/길이: 110cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","바닥 난방도는쪽이 자꾸 부풀어요
온돌로 가동하는것도아닌데 배관지나가는쪽만 볼록튀어나오네요 왜이런가요","https://phinf.pstatic.net/checkout.phinf/20250204_131/17386290762270vLvf_JPEG/1000025729.jpg?type=f300_300"
"3","hj****","2025-02-04","폭/길이: 110cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","바닥 난방도는쪽이 자꾸 부풀어요
온돌로 가동하는것도아닌데 배관지나가는쪽만 볼록튀어나오네요 왜이런가요","https://phinf.pstatic.net/checkout.phinf/20250204_269/1738628988879mQiI0_JPEG/1000025729.jpg?type=f300_300"
"5","wndu*****","2025-02-01","폭/길이: 110cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","아주 잘 사용하고 잇습니당
거실용으로 살까하다가 복도용으로 사긴 했는데 옆에 조금 남긴하지만 잘 사용흐고 잇ㅇ어요
강아지가 우다다 하는데도 발톱 자국 안남아요!","https://phinf.pstatic.net/checkout.phinf/20250201_261/1738347807430CUhiL_JPEG/IMG_4949.jpeg?type=f300_300"
"5","wwwk****","2025-01-30","폭/길이: 135cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","거실에만 깔아 놓으려고 구매했는데 사이즈 적당해요!! 화이트색이라 깔끔해 보이고 두께거 두꺼워서 편하네요.","이미지 없음"
"5","leey*****","2025-01-30","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","아주 만족합니다   애견 키우는  집에는 딱이에요","https://phinf.pstatic.net/checkout.phinf/20250112_86/1736660207076Gg6RR_JPEG/1000029500.jpg?type=f300_300"
"5","leey*****","2025-01-30","폭/길이: 110cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","잘쓰고있어요 반려견 있는집에는 딱이에요","https://phinf.pstatic.net/checkout.phinf/20250130_154/1738208267324Eq3AO_JPEG/20250102_222356.jpg?type=f300_300"
"5","mds2***","2025-01-28","폭/길이: 135cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","전에 사용하던거 같은제품으로 또 구입했어요.
애기가 좋아라하네요","이미지 없음"
"2","heey********","2025-01-28","폭/길이: 110cm폭/50cm / 색상/두께: [단독판매]심플크림/9mm(리뉴얼)","주문을 잘못한 상품이예요 교한귀찮아서 그냥씁니다","이미지 없음"
"5","yell********","2025-01-28","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","둘째 애기때 잘쓰고 버렸었는데
셋째 입양하면서 재구매했네요ㅎㅎ","https://phinf.pstatic.net/checkout.phinf/20250128_24/1738039285179ljV2L_JPEG/20250128_134032.jpg?type=f300_300"
"4","jsyj****","2025-01-27","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","의자나 테이블 뭐 잠시 올려둬서 찍히면
안돌아와요 건조대 빨래 좀 잠시 냅뒀더니 그대로 찍힘","https://phinf.pstatic.net/checkout.phinf/20250127_70/1737965171704nFGtL_JPEG/image.jpg?type=f300_300"
"3","jsyj****","2025-01-27","폭/길이: 110cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","꾸준히 사용하던 제품인데 이번에 리뉴얼된건 
한번 찍히면 다시 돌아오질 않네요…","https://phinf.pstatic.net/checkout.phinf/20250127_212/1737965059041X3z87_JPEG/image.jpg?type=f300_300"
"5","jinn*****","2025-01-27","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","잘 사용하고 있어요~","https://phinf.pstatic.net/checkout.phinf/20250127_3/1737950362796tVqYk_JPEG/IMG_4572.JPG?type=f300_300"
"5","gese******","2025-01-26","폭/길이: 110cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","조아요조아여조아여쥬아오쥬으오","이미지 없음"
"5","cjsd***","2025-01-25","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","135×100  4미터 주문했어요
두께도 재질도 무게도 다  좋아요 
냄새도  안나서 환경호르몬 걱정안해도 될것 같습니다. 
역시 비싼만큼 믿음이가는것 같습니다. 
근데 좀 슬프네요 
10만원 넘게 주고 주문했는데 우리집 거실 덮기는 턱없이 부족하네요  
거실 사이즈 재서 다 깔으려면 앞으로도 투자를 더 해야겠네요 후덜덜....","https://phinf.pstatic.net/checkout.phinf/20250125_206/17377729398425G88r_JPEG/20250125_110208.jpg?type=f300_300"
"5","lily****","2025-01-24","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/15mm(리뉴얼)","전에 샀는데 추가로 필요했는데 주문할때 재단을 깜빡한거죠. 당황했는데 깔고보니 오히려 럭키비키네요.ㅋㅋ","https://phinf.pstatic.net/checkout.phinf/20250124_65/1737725985386w754q_JPEG/1000020188.jpg?type=f300_300"
"5","jjh9***","2025-01-24","폭/길이: 110cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","좋아요~~~~~~~~~~~~~~~~~!","이미지 없음"
"4","lisa****","2025-01-24","폭/길이: 135cm폭/1M / 색상/두께: 마블화이트/15mm(리뉴얼)","몇개 정해서 그걸 잘라달라하는건 또 안되는게 불편하구요(똥손이라서 그냥 씀...) 다리에 충격은 덜 하는거 같은데 미끄럼이 잘 방지되는건지 모르겠어요 한번씩 미끄러지더라구여 ㅠ","https://phinf.pstatic.net/checkout.phinf/20250124_32/1737673574297XlIjD_JPEG/IMG_3948.jpeg?type=f300_300"
"5","park***","2025-01-23","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","미끄러져서 슬개골이 안좋을까봐 구입 만족해요","이미지 없음"
"5","ju****","2025-01-23","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","일단 싸고 다른 브랜드랑은 다르게 폭이 더 넓어서 구매했는데 100프로 방수에 다른 롤매트는 애기들 오줌싸면 이염자국 남아있는거 많이 봤는데 이 매트는 이염없고 냄새고 안나고 심지어 바닥까지 방수돼요 굿 빨간 국물은 이염 있긴하지만 이건 당연한거고 살짝 지워지긴합니다. 디자인 이쁘고 강아지가 뛰어다니든 긁든 안찢어집니다 사람한테도 좋아서 하나 샀다가 하나 더 재구매했어요~! 집안에 다 깔고 싶네요 ㅠㅠ 번창하세요 그리고 배송도 빨라서 좋았습니다","이미지 없음"
"5","mw****","2025-01-22","폭/길이: 135cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","내구성 좋고 가격도 합리적인것 같아요ㅎㅎ","https://phinf.pstatic.net/checkout.phinf/20250122_181/1737536326016kUwas_JPEG/IMG_2457.jpeg?type=f300_300"
"5","wneo*******","2025-01-22","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","크림은 어떤가하고 한장 새로 시켜봤는데
마음에드네요","https://phinf.pstatic.net/checkout.phinf/20250122_270/1737521881437ewtfv_JPEG/20250122_134216.jpg?type=f300_300"
"5","jsyj****","2025-01-22","폭/길이: 110cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","재재재주문 이것보다 싸고 가성비 있는제품은 아직 못찾았네요","https://phinf.pstatic.net/checkout.phinf/20250122_282/1737519307771gdbn7_JPEG/image.jpg?type=f300_300"
"1","qqq2***","2025-01-22","폭/길이: 110cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","넵. 그냥 쓰는 중입니당","https://phinf.pstatic.net/checkout.phinf/20250122_160/1737500406717oKb9N_JPEG/20250119_153310.jpg?type=f300_300"
"1","qqq2***","2025-01-22","폭/길이: 110cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","헷갈려요. 제목엔 길이1m, 폭110cm 라고 적혀있어서 한개가 기본으로 생각했는데 제단을 따로 요청사항에 적어야 될 줄은 몰랐네요.","https://phinf.pstatic.net/checkout.phinf/20250122_130/1737500351392fpL12_JPEG/20250119_153310.jpg?type=f300_300"
"5","lemo******","2025-01-20","폭/길이: 110cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","좋아요   더 구매해서 나머지바닥에도  설치하려고합니다","이미지 없음"
"5","131b****","2025-01-19","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","강아지기르면서 쓰기좋네요 ㅎㅎㅎ","https://phinf.pstatic.net/checkout.phinf/20250119_287/1737267927072yvETU_JPEG/1000030056.jpg?type=f300_300"
"5","tank****","2025-01-19","폭/길이: 110cm폭/1M / 색상/두께: 베이지테라조/9mm(리뉴얼)","생각보다 작아요..그래도 두께도 괜찬고 사용하기 좋아요","이미지 없음"
"5","love******","2025-01-19","폭/길이: 110cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","사이즈도 딱맞고 두께도 적당해요~~","이미지 없음"
"5","kk00****","2025-01-18","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","강아지 쓰라고 샀는데 애기들이 그 위에서 더 잘 놀아서 웃겨요 ㅎㅎ","이미지 없음"
"5","dmsd*****","2025-01-16","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","깔아준 곳으로만 다녀요","이미지 없음"
"5","sjun*******","2025-01-16","폭/길이: 135cm폭/1M / 색상/두께: 마블화이트/9mm(리뉴얼)","깔끔하고 도톰해서 좋아요.","https://phinf.pstatic.net/checkout.phinf/20250116_235/1736984057720B6Hi2_JPEG/20250116_083307.jpg?type=f300_300"
"5","sma1***","2025-01-14","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","늘 사던거 추가로샀습니다 
강아지가 뛰어놀기 좋아요","이미지 없음"
"5","kjy1****","2025-01-13","폭/길이: 110cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","바닥도 깔끔하고 강아지 관절보호에도 좋고 좋긴한데 가격이 비싸긴하네요","https://phinf.pstatic.net/checkout.phinf/20250113_178/17367718713955nqDt_JPEG/1736771858928.jpg?type=f300_300"
"5","leey*****","2025-01-12","폭/길이: 135cm폭/1M / 색상/두께: 심플크림/9mm(리뉴얼)","아주 만족합니다   애견 키우는  집에는 딱이에요","https://phinf.pstatic.net/checkout.phinf/20250112_137/1736653606090vOVru_JPEG/1000029500.jpg?type=f300_300"
