평점,작성자,작성일,구매옵션,리뷰내용,이미지URL
"5","luck***","2025-04-25","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","사이즈 재단하기도 편하고 무엇보다 푹신해서 애들이 넘어져도 안심이 되네요","https://phinf.pstatic.net/checkout.phinf/20250425_233/1745578340332MoEmw_JPEG/1000019769.jpg?type=f300_300"
"5","seco************","2025-04-25","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","배송도 적당히 빠르고 물건도 좋아요
가성비 좋아서 또 주문했습니다","https://phinf.pstatic.net/checkout.phinf/20250425_79/1745548843218q8E5s_JPEG/IMG_8071.jpeg?type=f300_300"
"5","llsw****","2025-04-25","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","완전 좋아요 저렴하게 푹신한 매트 잘샀습니다","https://phinf.pstatic.net/checkout.phinf/20250425_139/17455408077211zMo0_JPEG/EBA7A4ED8AB8.jpg?type=f300_300"
"5","smi1***","2025-04-25","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250425_294/1745539651948WQVj2_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","smi1***","2025-04-25","타입/색상: 방방퍼즐-그레이 / 사이즈: 100x100x3cm (1장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250425_12/17455396340574QeNQ_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","smi1***","2025-04-25","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250425_85/1745539572262hXJK6_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","smi1***","2025-04-25","타입/색상: 방방퍼즐-그레이 / 사이즈: 100x100x3cm (1장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250425_80/1745539553180YoERN_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","smi1***","2025-04-24","타입/색상: 방방퍼즐-크림 / 사이즈: 50x50x3cm (4장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250424_68/1745454181475nvCby_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","jh****","2025-04-24","타입/색상: 방방퍼즐-크림 / 사이즈: 50x50x3cm (4장)","층간소음방지되고 푹신하니 좋아요","이미지 없음"
"5","yeon******","2025-04-23","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","좋아서 추가구매했습니다 좋아요","https://phinf.pstatic.net/checkout.phinf/20250423_286/1745393129678or1EO_PNG/12.png?type=f300_300"
"5","yeon******","2025-04-23","타입/색상: 방방퍼즐-옐로우 / 사이즈: 100x100x3cm (1장)","잘받았습니다 좋아요.","https://phinf.pstatic.net/checkout.phinf/20250423_59/1745393069931PBRm9_PNG/12.png?type=f300_300"
"5","skat******","2025-04-23","타입/색상: 🧡NEW🧡 탄탄퍼즐-퓨어화이트 / 사이즈: 100x100x2.5cm (1장)","배송빠르게잘받았습니다.","https://phinf.pstatic.net/checkout.phinf/20250423_187/1745385936707BJUQE_JPEG/20250423_114748.jpg?type=f300_300"
"5","llsw****","2025-04-23","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","열심히 시공중입니다 3x3m 인데 생각을 잘못해서 6장만시켰네요 2장 더 시켜서 추가 작업할겁니다 푹신하고 탄탄하고 좋아요 배송도 빨랐습니다","https://phinf.pstatic.net/checkout.phinf/20250423_149/1745368511906pL7yO_JPEG/EBA7A4ED8AB8.jpg?type=f300_300"
"4","be****","2025-04-22","타입/색상: 🧡NEW🧡 탄탄퍼즐-샌드베이지 / 사이즈: 100x100x4cm (1장)","두게도 적당하고 크기도 적당해서 좋아요","이미지 없음"
"4","be****","2025-04-22","타입/색상: 방방퍼즐-코코넛베이지 / 사이즈: 50x50x3cm (4장)","두께도 두껍고 크기도 크고 좋아요","이미지 없음"
"5","kk****","2025-04-22","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","폭신 폭신한 매트덕에 거실이 편안하네요","https://phinf.pstatic.net/checkout.phinf/20250422_139/1745282053392I4ghL_JPEG/IMG_0029.jpeg?type=f300_300"
"5","zhdw*******","2025-04-20","타입/색상: 우다다퍼즐-라이트베이지 / 사이즈: 100x100x3.4cm (1장)","만족만족 거실전체 채웠어요","이미지 없음"
"5","zhdw*******","2025-04-20","타입/색상: 우다다퍼즐-라이트베이지 / 사이즈: 50x50x3.4cm (4장)","깔끔하고 배송빨라요","이미지 없음"
"5","zhdw*******","2025-04-20","타입/색상: 우다다퍼즐-라이트베이지 / 사이즈: 100x100x3.4cm (1장)","다음날 배송되는거 정말 좋아요","이미지 없음"
"4","zhdw*******","2025-04-20","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","다음날 배송되는거 정말 좋아요","이미지 없음"
"5","tot2***","2025-04-20","타입/색상: 방방퍼즐-크림 / 사이즈: 50x50x3cm (4장)","재구매예요 좋습니다","https://phinf.pstatic.net/checkout.phinf/20250420_8/1745137907811nVAVV_JPEG/image.jpg?type=f300_300"
"5","tot2***","2025-04-20","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","추가로 필요해서 구매했어요","https://phinf.pstatic.net/checkout.phinf/20250420_226/1745137846057ANTcH_JPEG/image.jpg?type=f300_300"
"5","dlth*****","2025-04-19","타입/색상: 방방퍼즐-크림 / 사이즈: 50x50x3cm (4장)","소리가 나는 재질이지만 저렴한 가격에 잘 사용했어요~^^","https://phinf.pstatic.net/checkout.phinf/20250419_58/17450383781456pVDF_JPEG/IMG_4204.jpeg?type=f300_300"
"5","juou****","2025-04-18","타입/색상: 방방퍼즐-크림 / 사이즈: 50x50x3cm (4장)","아기 놀아주려고 거실에 깔려고 구매했습니다. 거실 사이즈가 애매해서 2×2로 샀는데요 약간 뜨는 공간이 있어서 고민이긴 하지만 잘 사용하고 있습니다. 퍼즐매트다 보니.. 퍼즐이완벽하게 맞진 않아서 좀 뜨긴 하더라고요. 그래서 이음새에 테이프를 붙이려고 해요!","https://phinf.pstatic.net/checkout.phinf/20250418_217/1744944571419H7lTu_JPEG/tmp_3532569260760730750.jpg?type=f300_300"
"5","kjg7****","2025-04-18","타입/색상: 방방퍼즐-크림 / 사이즈: 50x50x3cm (4장)","만족합니다  만족합니다","이미지 없음"
"5","iimi****","2025-04-18","타입/색상: 우다다퍼즐-라이트베이지 / 사이즈: 100x100x3.4cm (1장)","재구매했고, 너무 만족합니다. 1년 전에 거실 및 복도에 모두 깔아서 사용해왔는데, 너무 만족해서 방에도 깔았습니다. 1년 사용하면서 만족한 포인트는

1. 층간 소음 억제
 - 4살 아들 키우는 집이라 계속 뛰어다니는데, 두껍고 푹신해서 전혀 울리지 않습니다.

2. 안전
 - 아이가 수시로 구르고 넘어지기도 하는데, 푹신해서 다치지 않습니다.

3. 탄성
- 처음에 걸어다니면서 살짝 낯설었는데, 두껍고 푹신하지만 적당히 탄성이 있어서 적응하니 괜찮았습니다.

4. 내구성
- 내구성이 좋습니다. 뭉툭한 물체에 눌린 흔적은 웬만한건 복구가 되구요. 쉽게 벗거지지 않습니다. 삐죽한 물체를 떨어뜨려서 한두군데 찍히긴 했습니다만 이건 어쩔 수 없는 것 같네요.","https://phinf.pstatic.net/checkout.phinf/20250418_60/174493586958538tTs_JPEG/IMG_5483.jpeg?type=f300_300"
"5","jkl7*******","2025-04-17","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","좋습니다 아주잘사용하고잇엉ㅎ","이미지 없음"
"5","mmyh****","2025-04-17","타입/색상: 방방퍼즐-그레이 / 사이즈: 100x100x3cm (1장)","조카가 온다고 해서 급하게 샀는데 만족해요 높이도 높아서 괜찮았어요","이미지 없음"
"5","huu0***","2025-04-14","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","여태 매트만 사서 썻는데 이거는 조립도가능하고 방수도되고 정말 편하거 좋아요! ㅎㅎ 앞으로는 이거사서 더러워지면 교체해야겟어요 굳굳 감사합니다","https://phinf.pstatic.net/checkout.phinf/20250414_69/1744599482761WYlKm_PNG/IMG_8478.png?type=f300_300"
"5","tjsg******","2025-04-14","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","도톰하고 튼튼해서
너무 좋아여","이미지 없음"
"5","lhk8*****","2025-04-12","타입/색상: 방방퍼즐-크림 / 사이즈: 50x50x3cm (4장)","숫자잘세어서 주문하세요.ㅠㅠ.모자라서추가주문 .ㅋ","https://phinf.pstatic.net/checkout.phinf/20250412_141/1744468245160b6iWA_JPEG/1000021282.jpg?type=f300_300"
"5","lhk8*****","2025-04-12","타입/색상: 방방퍼즐-그레이 / 사이즈: 50x50x3cm (4장)","숫자잘못세어서 추가주문했답니다.ㅠㅠ","https://phinf.pstatic.net/checkout.phinf/20250412_60/1744468071029J4WtP_JPEG/1000021282.jpg?type=f300_300"
"5","wo****","2025-04-12","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","폭신폭신하고 좋습니다. 다만 맨발의 경우에는 쩌억쩌억 달라붙는 소리가나서 갓난 아이가 집에있는 경우 조금 소음이 있어요","https://phinf.pstatic.net/checkout.phinf/20250412_10/17444538274536vQl2_JPEG/IMG_5997.jpeg?type=f300_300"
"5","cast**********","2025-04-12","타입/색상: 우다다퍼즐-아이보리우드 / 사이즈: 50x50x3.4cm (4장)","거실은 티지오매트 롤매트를 설치했는데 아이가 크다보니 가드문도 열고 부엌으로 자주 오길래 부엌도 고민하다 퍼즐매트로 설치했습니다.
해당 매트의 큰 장점 두가지를 뽑아보자면
1. 롤매트는 바닥을 닦는게 부담스러운데 퍼즐매트다보니 물이 새거나 했을때 닦는데 부담이 없습니다.
2. 상당히 폭신합니다. 롤매트정도로 폭신하다보니 쿠션감이 좋아 층간소음방지가 확실할거같습니다.
매트가 워낙 폭신하다보니 설치하자마자 아기가 매트 위에서 놀기 시작하더라고요. 아주 잘 설치한 것같습니다.","https://phinf.pstatic.net/checkout.phinf/20250412_228/174445009816829wg5_JPEG/IMG_4053.jpeg?type=f300_300"
"5","cast**********","2025-04-12","타입/색상: 우다다퍼즐-아이보리우드 / 사이즈: 100x100x3.4cm (1장)","거실은 티지오매트 롤매트를 설치했는데 아이가 크다보니 가드문도 열고 부엌으로 자주 오길래 부엌도 고민하다 퍼즐매트로 설치했습니다.  
해당 매트의 큰 장점 두가지를 뽑아보자면 
1. 롤매트는 바닥을 닦는게 부담스러운데 퍼즐매트다보니 물이 새거나 했을때 닦는데 부담이 없습니다. 
2. 상당히 폭신합니다. 롤매트정도로 폭신하다보니 쿠션감이 좋아 층간소음방지가 확실할거같습니다. 
매트가 워낙 폭신하다보니 설치하자마자 아기가 매트 위에서 놀기 시작하더라고요. 아주 잘 설치한거같습니다.","https://phinf.pstatic.net/checkout.phinf/20250412_133/1744449848496lmmvJ_JPEG/IMG_4053.jpeg?type=f300_300"
"5","euni******","2025-04-12","타입/색상: 방방퍼즐-그레이 / 사이즈: 100x100x3cm (1장)","한개가 파손되었는데 친절하게 교체해주어서 감사했습니다","이미지 없음"
"5","laja****","2025-04-11","타입/색상: 방방퍼즐-그레이 / 사이즈: 100x100x3cm (1장)","제품이 좋은것 같아 필요시 재구매 하겠습니다.","이미지 없음"
"4","aera***","2025-04-11","타입/색상: 방방퍼즐-그레이 / 사이즈: 100x100x3cm (1장)","내구성이 조금 약한것 같아요...크게 뭐 한것도 없는데 매트 깔고 헬스 기구 놓고 했는데..다 끝나고 보니 한군데가 푹 찍혀 있어요....아마도 뭔가를 떨어드리면서 그렇게 됐겠죠...ㅠㅠ","이미지 없음"
"5","smi1***","2025-04-11","타입/색상: 방방퍼즐-그레이 / 사이즈: 100x100x3cm (1장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250411_129/1744325878849KeHSk_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","smi1***","2025-04-11","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250411_181/1744325824847DBQbB_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","ji****","2025-04-11","타입/색상: 🧡NEW🧡 탄탄퍼즐-샌드베이지 / 사이즈: 100x100x2.5cm (1장)","거실에 깔아두고 쓰던중에 소파 빼버리면서 매트면적 확장하면서 추가구매 하게됨","이미지 없음"
"5","smi1***","2025-04-09","타입/색상: 방방퍼즐-크림 / 사이즈: 50x50x3cm (4장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250409_266/1744156303600Iyzyy_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","smi1***","2025-04-09","타입/색상: 방방퍼즐-그린 / 사이즈: 50x50x3cm (4장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250409_218/1744156285520eyrWg_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","dudg***","2025-04-08","타입/색상: 우다다퍼즐-라이트베이지 / 사이즈: 100x100x3.4cm (1장)","추가로 필요한 부분이 있어 재구매 했습니다!","https://phinf.pstatic.net/checkout.phinf/20250408_14/1744101878644JUndk_JPEG/1000005148.jpg?type=f300_300"
"5","eltm****","2025-04-06","타입/색상: 방방퍼즐-코코넛베이지 / 사이즈: 50x50x3cm (4장)","층간소음 걱정 없어서 좋아요~","https://phinf.pstatic.net/checkout.phinf/20250406_122/1743914910684D21iu_JPEG/1743914896197.jpg?type=f300_300"
"3","dbrg*****","2025-04-06","타입/색상: 방방퍼즐-코코넛베이지 / 사이즈: 50x50x3cm (4장)","저는 생각보다 별로입니다
일단 매트 두께감이나 이런건 다 괜찮은데
표면이 너무 별로에요","https://phinf.pstatic.net/checkout.phinf/20250406_40/1743909578783V7OLo_JPEG/KakaoTalk_20250406_121900478_03.jpg?type=f300_300"
"4","altn******","2025-04-05","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","구매해서 쓰다가 다른부분 조금더 필요해서 추가 구매했어요","https://phinf.pstatic.net/checkout.phinf/20250405_22/1743860830656dEmNU_JPEG/image.jpg?type=f300_300"
"5","duat****","2025-04-05","타입/색상: 🧡NEW🧡 탄탄퍼즐-모노그레이 / 사이즈: 100x100x4cm (1장)","이사기념 바꾸려고 삿는데 이렇게 큰 줄 몰랏네요 퍼즐매트는 처음 쓰는데 기대하겟습니다","이미지 없음"
"3","euns*****","2025-04-05","타입/색상: 방방퍼즐-크림 / 사이즈: 50x50x3cm (4장)","마감이나 두께는 좋은데 퍼즐이음새부분이 벌어져서 좀 아쉽네요","https://phinf.pstatic.net/checkout.phinf/20250405_79/1743780627349ouchi_JPEG/1000003355.jpg?type=f300_300"
"5","hg****","2025-04-04","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","집 이사할때 거실에 깔아서 사용했었는데요~
집에계신 냥님께서 너무 뜯어놓으셔서 ㅋㅋ 추가로 구매해서 교체했습니다~
푹신하니 너무 만족하고 있어요~","이미지 없음"
"5","smi1***","2025-04-04","타입/색상: 방방퍼즐-그레이 / 사이즈: 50x50x3cm (4장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250404_211/1743724339248zY6pu_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","rlat*****","2025-04-04","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","밑에 집에서 여행 갔냐고 물어봄

층간소음
깔고 나서 애기 맘껏 뛰어도 아래층에서 연락 안 옴
밤 늦게 러닝머신 돌려도 조용하다고 함
층간소음 때문에 고민 중이라면 무조건 추천

가성비
시공형 매트 견적 내봤다가 바로 포기하고 이걸로 삼
비슷한 성능 대비 100만 원 이상 저렴
퀄리티 생각하면 가격 진짜 혜자

설치 난이도
여자 혼자 펴기로 하노라 설치함
딱 맞게 재단만 하면 되니까 하루면 충분
무게도 그렇게 무겁지 않아서 옮기기 쉬움
필요한 도구 없음. 커터 필요 없음 그냥 칼 하나면 됨

내구도
뾰족한 다리로 다이소에서 파는 보호캡 씌우면 문제 없음
쉽게 찢어지거나 뜯기지 않음

디자인
색상 무난하고 패턴도 깔끔해서 인테리어에 잘 어울림
애기 방이랑 거실에 어김없이 깔아 놓음
퍼즐형이라 레이아웃도 자유롭게 조절 가능

단 쓰레기는 조금 나옴, 75리터짜리 쓰레기봉투 3개정도 사서 하심","https://phinf.pstatic.net/checkout.phinf/20250404_82/1743723977710LMIhJ_JPEG/EBA7A4ED8AB8.jpg?type=f300_300"
"5","rlat*****","2025-04-04","타입/색상: 방방퍼즐-크림 / 사이즈: 50x50x3cm (4장)","밑에 집에서 여행 갔냐고 물어봄

1. 층간소음
깔고 나서 애기 맘껏 뛰어도 아래층에서 연락 안 옴
밤 늦게 러닝머신 돌려도 조용하다 함
층간소음 때문에 고민 중이라면 무조건 추천

2. 가성비
시공형 매트 견적 내봤다가 바로 포기하고 이걸로 삼
비슷한 성능 대비 100만 원 이상 저렴
퀄리티 생각하면 가격 진짜 혜자

3. 설치 난이도
여자 혼자 커터칼 하나로 설치함
딱 맞게 재단만 하면 되니까 하루면 충분
무게도 그렇게 무겁지 않아서 옮기기 쉬움
공구 필요 없음. 자도 필요없음 그냥 칼 하나면 됨

4. 내구도
뾰족한 다리는 다이소에서 파는 보호캡 씌우면 문제 없음
쉽게 찢어지거나 뜯기지 않음

5. 디자인
색상 무난하고 패턴도 깔끔해서 인테리어에 잘 어울림
애기 방이든 거실이든 이질감 없이 잘 녹아듦
퍼즐형이라 레이아웃도 자유롭게 조절 가능

단 쓰레기는 조금 나옴 , 75리터짜리 쓰레기봉투 3개정도 사서 하셈","https://phinf.pstatic.net/checkout.phinf/20250404_261/17437238577284ySdV_JPEG/EBA7A4ED8AB8.jpg?type=f300_300"
"5","kind*******","2025-04-04","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","곧 거실 전체도 깔거에요 !!","https://phinf.pstatic.net/checkout.phinf/20250404_173/1743709544056n2OKn_JPEG/IMG_2612.jpeg?type=f300_300"
"5","lhk8*****","2025-04-03","타입/색상: 방방퍼즐-크림 / 사이즈: 50x50x3cm (4장)","주말에 설치하려고요~전에 쓰던것도아직 잘쓰고있긴한데 남편이 하도 쓸고닦고해서 닳아서 바꾸려고요ㅋㅋㅋ","https://phinf.pstatic.net/checkout.phinf/20250403_74/1743664926365kbbRt_JPEG/1000021011.jpg?type=f300_300"
"5","lhk8*****","2025-04-03","타입/색상: 방방퍼즐-그레이 / 사이즈: 50x50x3cm (4장)","한3~4년 전에 여기서주문해서 잘썼구요~살짝낡았기도해서 일부분 교체하려고 샀습니다.
6세 아이가 크림색 회색 번갈아가며 깡총깡총 뛰어다는걸좋아해서 두가지색 다시켰구요~
무릎안좋은 저에게도 매트가 있는게 참좋더라구요~
교체하기도좋고 자주하는건아니지만 들어서 청소하기도 편하고좋아요~","https://phinf.pstatic.net/checkout.phinf/20250403_232/1743664793388SdXtb_JPEG/1000021014.jpg?type=f300_300"
"3","kimc****","2025-04-02","타입/색상: 방방퍼즐-그레이 / 사이즈: 100x100x3cm (1장)","네 좋아요 추천 합닏ㄱㆍ","이미지 없음"
"5","kimc****","2025-04-02","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","가격대비 푹신하고  좋아요^^ 추천합니다
사보세요","이미지 없음"
"5","smi1***","2025-04-02","타입/색상: 방방퍼즐-크림 / 사이즈: 50x50x3cm (4장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250402_28/1743554437621wzqmp_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","smi1***","2025-04-01","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250401_105/1743465344402Wvn8T_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","smi1***","2025-04-01","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250401_240/1743465302657RKHsc_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","smi1***","2025-04-01","타입/색상: 방방퍼즐-그레이 / 사이즈: 100x100x3cm (1장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250401_175/1743465316347ohHmW_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"1","qkqj****","2025-03-30","타입/색상: 🧡NEW🧡 탄탄퍼즐-바닐라베이지 / 사이즈: 100x100x2.5cm (1장)","마루바닥위에깔아놨는데 바닥이 너무미끄러워서 고정이하나도안되네요
걸어가는데밀립니다 이거못쓰겠네요","https://phinf.pstatic.net/image.nmv/shopnbuyer_2025_03_30_2227/0Xwkq5bCmO_03.jpg?type=ffn300_300"
"5","dmjo******","2025-03-29","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","빠른 배송과 실물이 차이가 없네요","https://phinf.pstatic.net/checkout.phinf/20250329_122/1743209267091X9M23_JPEG/image.jpg?type=f300_300"
"5","bbob******","2025-03-29","타입/색상: 우다다퍼즐-러블리테라조 / 사이즈: 50x50x3.4cm (4장)","기존에 사용하다가 이사를 하게되면서 추가구입후 사용중입니다. 만족합니다","https://phinf.pstatic.net/checkout.phinf/20250329_8/174320159545099dBe_JPEG/20250329_073935.jpg?type=f300_300"
"5","ey****","2025-03-28","타입/색상: 방방퍼즐-크림 / 사이즈: 50x50x3cm (4장)","보통 매트는 4cm 인데 냉장고문 열리게 하려고 3cm 두께 찾다가 발견했어요 
저렴한 가격에 만족스럽슺니다","https://phinf.pstatic.net/checkout.phinf/20250328_62/1743138274596laGKT_JPEG/image.jpg?type=f300_300"
"5","tenn****","2025-03-28","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","어머니한테 보내드렸는데 만족하신다고 하시네요","이미지 없음"
"5","smi1***","2025-03-28","타입/색상: 방방퍼즐-그레이 / 사이즈: 100x100x3cm (1장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250328_241/1743116835091bm6F9_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","smi1***","2025-03-27","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250327_293/17430335470321aFt3_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","smi1***","2025-03-27","타입/색상: 방방퍼즐-그레이 / 사이즈: 100x100x3cm (1장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250327_204/1743033523890pY6Ok_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","yoor*******","2025-03-26","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","바닥에 깔아두기좋아요","이미지 없음"
"5","yoor*******","2025-03-26","타입/색상: 방방퍼즐-그레이 / 사이즈: 100x100x3cm (1장)","바닥에 깔아두기좋아요","이미지 없음"
"5","smi1***","2025-03-26","타입/색상: 방방퍼즐-크림 / 사이즈: 100x100x3cm (1장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250326_128/17429472874161tCJw_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","smi1***","2025-03-26","타입/색상: 방방퍼즐-그레이 / 사이즈: 100x100x3cm (1장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250326_253/1742947269663jmPkG_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","smi1***","2025-03-26","타입/색상: 방방퍼즐-그레이 / 사이즈: 50x50x3cm (4장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250326_298/1742947231133tcqvU_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","sh****","2025-03-23","타입/색상: 방방퍼즐-옐로우 / 사이즈: 100x100x3cm (1장)","기존에 있던 매트라 동일한거로 구매했는데 색상도 동일하고 좋아요","이미지 없음"
"5","jjbr***","2025-03-23","타입/색상: 방방퍼즐-핑크 / 사이즈: 100x100x3cm (1장)","예전에 산거랑 똑같은 두께로샀는디
살짝 더 두꺼워요 만족합니다
예전보다 좋아져서 너무좋아요!","https://phinf.pstatic.net/checkout.phinf/20250323_67/1742681704892YmLQS_JPEG/20250322_231907.jpg?type=f300_300"
"5","jjbr***","2025-03-23","타입/색상: 방방퍼즐-그레이 / 사이즈: 50x50x3cm (4장)","기존에 있던곳에서 빈곳채우려고 더 샀어요
예전에 산것보다 마감처리나 이런게 더 좋아진거같아요","https://phinf.pstatic.net/checkout.phinf/20250323_233/17426816313270Jfux_JPEG/20250322_231907.jpg?type=f300_300"
"5","jjbr***","2025-03-23","타입/색상: 방방퍼즐-그레이 / 사이즈: 100x100x3cm (1장)","첫애 태어나고  쓰다 둘째태어나고  추가구매했어요
부족해서 더 사야할것같아요
핑크 이뻐요","https://phinf.pstatic.net/checkout.phinf/20250323_91/1742681566169Km9AN_JPEG/20250322_231902.jpg?type=f300_300"
"5","kg****","2025-03-22","타입/색상: 🧡NEW🧡 탄탄퍼즐-모노그레이 / 사이즈: 100x100x4cm (1장)","잘받았습니다~  제가 생각하는 두게라  발도 너무 편하고 좋아요!!","https://phinf.pstatic.net/checkout.phinf/20250322_287/1742624678206uO4ny_JPEG/image.jpg?type=f300_300"
"5","gh****","2025-03-22","타입/색상: 🧡NEW🧡 탄탄퍼즐-퓨어화이트 / 사이즈: 100x100x2.5cm (1장)","배송 빨랐어요.
추가 배송비가 생각보다 나왔지만 물량 보고 이해했어요.
설치하는데 별다른 기술은 필요없고  시간과 노력만 있으면 충분합니다.
두께는 적당하구요, 층간소음 방지 및 아이가 넘어졌을때 충분히 보호해줄수 있을듯 합니다.
표면 코팅도 탄탄해보이네요.
다만 100cmx100cm 사이즈인데 테두리 마감 포함 100cm이고, 조립할때는 치수가 줄어드니 실측하실때 고려하시면 좋겠어요. 두장 붙였을경우 총 길이가 200cm이 아니라 193cm 이 되네요. 대신에 남은공간에는 테두리 활용해서 채워넣으니 딱 좋습니다.
총 30장 시켰는데 쓰레기가 75리터 쓰레기봉투 기준 3개 꽉 채웠네요.
시공매트가 가격이 부담스러워 구매했는데 굉장히 만족합니다.","https://phinf.pstatic.net/checkout.phinf/20250322_173/1742619940254IzAaY_JPEG/20250322_134654.jpg?type=f300_300"
"5","smi1***","2025-03-21","타입/색상: 방방퍼즐-크림 / 사이즈: 50x50x3cm (4장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250321_160/1742512016341wlB5s_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","smi1***","2025-03-21","타입/색상: 방방퍼즐-크림 / 사이즈: 50x50x3cm (4장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250321_270/1742511758523oR1Hm_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","smi1***","2025-03-21","타입/색상: 방방퍼즐-그레이 / 사이즈: 50x50x3cm (4장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250321_114/1742511736266OjUP4_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
"5","smi1***","2025-03-21","타입/색상: 방방퍼즐-크림 / 사이즈: 50x50x3cm (4장)","사용잘하고있습니다.","https://phinf.pstatic.net/checkout.phinf/20250321_109/1742511714433SWP9Q_JPEG/KakaoTalk_20230308_095604000.jpg?type=f300_300"
